LAMMPS data file via write_data, version 29 Oct 2020, timestep = 100060

243 atoms
2 atom types
216 bonds
3 bond types

0.0 180.0 xlo xhi
0.0 180.0 ylo yhi
0.0 180.0 zlo zhi

Masses

1 50
2 50

Pair Coeffs # lj/cut

1 2.5 3.6
2 0.1 3.6

Bond Coeffs # harmonic

1 30 3.4
2 30 3.4
3 30 3.4

Atoms # full

113 13 2 0.0 58.290060695808954 52.92389348712737 6.00467140660491 0 0 0
167 19 2 0.0 137.32526412153467 5.260997900820127 11.904011169369406 0 0 0
168 19 2 0.0 135.62473546458284 8.30428642143164 11.125323656627003 0 0 0
170 19 2 0.0 137.71166825868457 13.323861226471818 9.921087095739054 0 0 0
169 19 2 0.0 135.14843423174662 10.977947474515487 9.13894289817071 0 0 0
165 19 1 0.0 138.79294331471417 9.526793305318968 12.012634026251542 0 0 0
164 19 1 0.0 138.73779227760647 8.479214015240634 8.69534316614417 0 0 0
163 19 1 0.0 139.1012475206794 10.010926992364094 11.787208156480084 0 0 0
171 19 2 0.0 140.2089656375096 15.547106307823567 10.204323830049526 0 0 0
114 13 2 0.0 57.92267019482734 50.03368811795409 7.8928633433120865 0 0 0
115 13 2 0.0 56.45746730816891 53.17255856747085 8.21603919971428 0 0 0
112 13 1 0.0 58.924867563454804 52.34411384020759 9.437480734833732 0 0 0
111 13 1 0.0 57.35683392892904 49.53945481005177 10.763199084673174 0 0 0
110 13 1 0.0 55.024552018163206 51.952915406574256 11.523951091339773 0 0 0
109 13 1 0.0 53.900582747703055 48.89110665397495 10.641876151367258 0 0 0
116 13 2 0.0 55.95016894922918 56.17290513328466 9.899261046523844 0 0 0
117 13 2 0.0 57.60116415047134 59.372427027270874 9.829187731457687 0 0 0
144 16 2 0.0 72.20081133206156 113.74532153195219 9.088899907036817 0 0 0
143 16 2 0.0 74.6557259578298 115.79646718697137 10.294323909402841 0 0 0
55 7 1 0.0 22.333830681857705 135.7539427830103 12.853560558484164 0 0 0
166 19 1 0.0 137.59117145973227 7.434119355818363 14.46262321661731 0 0 0
139 16 1 0.0 73.01324516026948 116.99396806135154 16.105216869872386 0 0 0
142 16 2 0.0 74.1905824645633 114.82356588929967 13.485291893552084 0 0 0
140 16 2 0.0 76.00537267675058 115.66928112638776 16.6500255863553 0 0 0
141 16 2 0.0 77.02696088557467 116.53017121307475 13.656096770463538 0 0 0
138 16 1 0.0 75.0200226152178 119.54012274927663 14.939098648570647 0 0 0
136 16 1 0.0 72.57092653667348 120.87457837049203 14.766585895871811 0 0 0
137 16 1 0.0 75.07393779134766 122.73178705744166 15.536676102304996 0 0 0
63 7 2 0.0 19.34273473139754 128.66627415377772 18.264633224541317 0 0 0
62 7 2 0.0 19.08216523446641 129.81161370563598 14.945541970860019 0 0 0
61 7 2 0.0 15.9418265591949 130.98720893778267 15.105841939004684 0 0 0
56 7 1 0.0 21.10655992775596 132.89746790014917 14.0758455521793 0 0 0
57 7 1 0.0 18.547309774535247 134.20170499576247 15.749345370075986 0 0 0
60 7 2 0.0 17.279400684266104 133.3750748318964 16.977834776507507 0 0 0
59 7 2 0.0 17.67280199851518 135.0022587266348 19.91248301175527 0 0 0
58 7 1 0.0 20.45367978991228 134.17034751191133 18.172970476409862 0 0 0
91 11 1 0.0 85.34811747228696 3.778319131030359 36.71673398243288 0 0 0
93 11 1 0.0 84.22679612252468 3.3704508021658106 39.43759924949935 0 0 0
92 11 1 0.0 86.20045807706569 0.7087650743079508 38.158327843215034 0 0 0
94 11 1 0.0 86.85289176126025 2.1231319671975926 37.917122129489826 0 0 0
172 20 1 0.0 123.99294881399247 1.375426818783204 37.75969919467964 0 0 0
174 20 1 0.0 128.0145563451087 0.6592558168863163 38.664956256245574 0 0 0
175 20 1 0.0 128.46459457560584 0.1940064815111272 35.328831189969335 0 0 0
176 20 2 0.0 131.75999081704154 1.0616524781982555 34.86149175654414 0 0 0
180 20 2 0.0 125.92916749632994 173.4997572902729 39.79114818529838 0 -1 0
177 20 2 0.0 129.82439660649962 178.96339814030355 37.02745988586924 0 -1 0
178 20 2 0.0 129.31269572529408 176.1487703897274 38.86672011105555 0 -1 0
97 11 2 0.0 82.16272756504642 0.6554949977534017 42.295754343158116 0 0 0
99 11 2 0.0 82.44118227965821 0.9481677132957714 41.57310506216849 0 0 0
96 11 2 0.0 81.99257910837355 3.808215557467487 41.72720707851742 0 0 0
95 11 2 0.0 85.00984640008973 3.6253296527430994 40.32991949990136 0 0 0
173 20 1 0.0 125.38682325157859 1.139549056859119 40.73227812498725 0 0 0
119 14 1 0.0 79.03995043992323 45.931069719648775 44.72832598155285 0 0 0
122 14 2 0.0 74.83445316228422 50.498957591720256 46.388028925402175 0 0 0
118 14 1 0.0 81.32996694821924 47.63764082206444 42.82411496019608 0 0 0
42 5 2 0.0 10.461460260338539 64.3353523340945 46.540869192388506 0 0 0
199 23 1 0.0 145.13675300715346 71.05888119363532 46.10879136361152 0 0 0
206 23 2 0.0 134.9798254440062 74.03330694371408 46.20933603435963 0 0 0
202 23 1 0.0 142.60694242960506 74.99851884351094 45.12532149665963 0 0 0
203 23 2 0.0 140.20596539276457 76.83840120621294 46.70459355786798 0 0 0
98 11 2 0.0 80.5460400967438 178.2408477211541 40.44745233676381 0 -1 0
179 20 2 0.0 126.77606560004915 176.5669206989572 41.20553326905239 0 -1 0
126 14 2 0.0 71.77618422650653 46.421337722738684 49.97546364803091 0 0 0
123 14 2 0.0 71.65962547132595 50.26095373475616 47.064660392667875 0 0 0
